Campagne;Annonceur;Responsable commercial;Nature;Etat planning;Prête à diffuser;Accord cadre;ODI envoyé;ODI reçu;Début;Fin;Volume total prévu;Volume clic prévu;Brut prévu;Net prévu;Taux de remise prévu;Frais techniques prévus;CPM net prévu;Volume total diffusé;Volume clic diffusé;Net diffusé;Mandataire de réservation
UNIVERSITE DE LA REUNON - 72787;UNIVERSITE DE LA REUNION;KC;PRODOP;Option;Non;Non;Non;Non;25/10/2021;07/11/2021;0;0;455,00;455,00;0,00;0,00;0,00;0;0;455,00;UNIVERSITE DE LA REUNION
URBAN MOTO VUE SUR ANTENNE - 73132;URBAN MOTOS CYCLES;AG;PRODOP;Confirmée;Non;Non;Non;Non;28/10/2021;28/10/2021;0;0;200,00;200,00;0,00;0,00;0,00;0;0;200,00;URBAN MOTOS CYCLES
VALLY CONFECTION - 68874;VALLY CONFECTION;JA;CL;Demande;Non;Non;Non;Non;01/06/2021;31/12/2021;0;0;600,00;600,00;0,00;0,00;0,00;0;0;600,00;VALLY CONFECTION
VALLY CONFECTION - 69859;VALLY CONFECTION;JA;CL;Confirmée;Non;Non;Non;Non;01/07/2021;31/12/2021;0;0;500,00;500,00;0,00;0,00;0,00;0;0;500,00;VALLY CONFECTION
VERSION RACING PRES DE CHEZ VOUS - 73799;VERSION RACING 974;AN;PRODOP;Confirmée;Non;Non;Non;Non;16/11/2021;16/11/2021;0;0;210,00;210,00;0,00;0,00;0,00;0;0;210,00;VERSION RACING 974
VILLA PEI - 70725;VILLA PEI;BE;CL;Demande;Non;Non;Non;Non;02/09/2021;07/09/2021;370370;0;1111,11;500,00;55,00;0,00;1,35;370370;0;500,00;VILLA PEI
CARREFOUR - 73687;VINDEMIA DISTRIBUTION;JA;CL;Demande;Non;Non;Non;Non;16/11/2021;26/11/2021;670000;0;12100,00;8046,50;34,00;0,00;12,01;486400;0;5353,25;KAYAMB COMMUNICATION
CARREFOUR - 73763;VINDEMIA DISTRIBUTION;JA;CL;Demande;Non;Non;Non;Non;13/12/2021;22/12/2021;660000;0;9570,00;6699,00;30,00;0,00;10,15;506400;0;5355,00;KAYAMB COMMUNICATION
CARREFOUR - 73824;VINDEMIA DISTRIBUTION;JA;CL;Confirmée;Non;Non;Non;Non;13/12/2021;23/12/2021;670000;0;6050,00;4023,25;34,00;0,00;6,00;486400;0;2191,84;KAYAMB COMMUNICATION
CARREFOUR - 73825;VINDEMIA DISTRIBUTION;JA;CL;Confirmée;Oui;Non;Non;Non;15/11/2021;25/11/2021;670000;0;6050,00;4023,25;34,00;0,00;0,00;670000;0;4023,25;KAYAMB COMMUNICATION
CARREFOUR IMAGE - 71832;VINDEMIA DISTRIBUTION;JA;CL;Confirmée;Non;Non;Non;Non;16/09/2021;25/09/2021;640000;0;6000,00;3990,00;34,00;0,00;6,23;640000;0;3990,00;KAYAMB COMMUNICATION
CARREFOUR LOTOQUINE - 72597;VINDEMIA DISTRIBUTION;JA;CL;Confirmée;Non;Non;Non;Non;25/10/2021;03/11/2021;680000;0;6000,00;3990,00;34,00;0,00;5,87;680000;0;3990,00;KAYAMB COMMUNICATION
CARREFOUR PARR METEO - 65471;VINDEMIA DISTRIBUTION;JA;EXTWB;Confirmée;Non;Non;Non;Non;01/08/2021;30/09/2021;0;0;1000,00;1000,00;0,00;0,00;0,00;0;0;1000,00;KAYAMB COMMUNICATION
CARREFOUR RECRUTEMENT - 72421;VINDEMIA DISTRIBUTION;JA;CL;Confirmée;Oui;Non;Non;Non;05/10/2021;13/10/2021;700000;0;6000,00;3990,00;34,00;0,00;5,70;700000;0;3990,00;KAYAMB COMMUNICATION
CARREFOUR RODZAFER - 66921;VINDEMIA DISTRIBUTION;JA;CL;Demande;Non;Non;Non;Non;05/04/2021;19/12/2021;0;0;8000,00;8000,00;0,00;0,00;0,00;0;0;8000,00;VINDEMIA DISTRIBUTION
CARREFOUR RODZAFER - 73772;VINDEMIA DISTRIBUTION;JA;CL;Confirmée;Non;Non;Non;Non;16/11/2021;22/11/2021;0;0;800,00;800,00;0,00;0,00;0,00;0;0;800,00;KAYAMB COMMUNICATION
CARREFOUR RODZAFER - 73789;VINDEMIA DISTRIBUTION;JA;CL;Confirmée;Non;Non;Non;Non;13/12/2021;26/12/2021;7639144;0;1600,00;1600,00;0,00;0,00;0,21;0;0;800,00;KAYAMB COMMUNICATION
FNAC - 65665;VINDEMIA DISTRIBUTION;JA;CL;Confirmée;Non;Non;Non;Non;22/02/2021;31/12/2021;24000;0;3600,00;3600,00;0,00;0,00;0,00;24000;0;3600,00;VINDEMIA DISTRIBUTION
WAKE UP PRES DE CHEZ VOUS - 73114;WAKE UP;AG;PRODOP;Confirmée;Non;Non;Non;Non;30/10/2021;30/10/2021;0;0;210,00;210,00;0,00;0,00;0,00;0;0;210,00;WAKE UP
XANDR - 73267;XANDR INC.;ARP;CL;Confirmée;Non;Non;Non;Non;01/07/2021;31/07/2021;0;0;83,63;83,63;0,00;0,00;0,00;0;0;83,63;XANDR INC.
OUMY VU SUR ANTENNE - 74523;YACHA;AN;PRODOP;Confirmée;Non;Non;Non;Non;06/12/2021;06/12/2021;0;0;200,00;200,00;0,00;0,00;0,00;0;0;200,00;YACHA
YIELDLOVE - 71490;YIELDLOVE;ARP;CL;Confirmée;Non;Non;Non;Non;01/07/2021;31/07/2021;0;0;479,32;479,32;0,00;0,00;0,00;0;0;479,32;YIELDLOVE
YIELDLOVE - 72317;YIELDLOVE;ARP;CL;Confirmée;Non;Non;Non;Non;01/08/2021;31/08/2021;0;0;487,10;487,10;0,00;0,00;0,00;0;0;487,10;YIELDLOVE
ATLAS - 71645;YOUFA;BC;CL;Confirmée;Non;Non;Non;Non;10/09/2021;10/09/2021;0;0;500,00;500,00;0,00;0,00;0,00;0;0;500,00;LE CHIFFRE
ATLAS - 72528;YOUFA;BC;FLS;Confirmée;Oui;Non;Non;Non;07/10/2021;16/10/2021;47847;0;1052,63;1000,00;5,00;0,00;20,90;47847;0;1000,00;LE CHIFFRE
ATLAS - 73184;YOUFA;BC;CL;Confirmée;Oui;Non;Non;Non;06/11/2021;12/11/2021;500000;0;2500,00;2256,25;10,00;0,00;4,51;500000;0;2256,25;KAYAMB COMMUNICATION
ATLAS SOLDES - 71568;YOUFA;BC;FLS;Confirmée;Non;Non;Non;Non;04/09/2021;13/09/2021;41605;0;1052,63;1000,00;5,00;0,00;24,04;41605;0;1000,00;LE CHIFFRE
ATLAS YOUFA - 74250;YOUFA;BC;FLS;Confirmée;Non;Non;Non;Non;25/11/2021;29/11/2021;47847;0;1052,63;1000,00;5,00;0,00;20,90;0;0;0,00;KAYAMB COMMUNICATION
ZAFFAR VU SUR ANTENNE - 73732;ZAFFAR & CO;AG;DIGOPS;Confirmée;Oui;Non;Non;Non;22/11/2021;28/11/2021;180000;0;864,00;600,00;31,00;0,00;3,33;180000;0;600,00;ZAFFAR & CO
ZAFFAR VU SUR ANTENNE - 73735;ZAFFAR & CO;AG;PRODOP;Confirmée;Non;Non;Non;Non;22/11/2021;22/11/2021;0;0;200,00;200,00;0,00;0,00;0,00;0;0;200,00;ZAFFAR & CO
ZEOP - 69505;ZEOP;FB;CL;Confirmée;Non;Non;Non;Non;01/07/2021;30/06/2022;0;0;1000,00;1000,00;0,00;0,00;0,00;0;0;1000,00;ZEOP
ZEOP - 70349;ZEOP;FB;ECD;Confirmée;Non;Non;Non;Non;09/08/2021;20/08/2021;658435;0;4938,27;4000,00;19,00;0,00;6,08;658435;0;4000,00;ZEOP
ZEOP - 71772;ZEOP;FB;IN;Confirmée;Non;Non;Non;Non;11/09/2021;24/09/2021;188295;0;5882,35;5000,00;15,00;0,00;0,00;188295;0;5000,00;ZEOP
ZEOP - 72621;ZEOP;FB;ECD;Confirmée;Oui;Non;Non;Non;09/10/2021;31/10/2021;871458;0;6535,94;5000,00;23,00;0,00;5,74;871458;0;5000,00;ZEOP
ZEOP NOVEMBRE - 73218;ZEOP;FB;CL;Confirmée;Oui;Non;Non;Non;03/11/2021;23/11/2021;871458;0;6535,94;5000,00;23,00;0,00;5,74;871458;0;5000,00;ZEOP
ZEOP PAR THE VOICE - 71696;ZEOP;FB;EXTWB;Confirmée;Non;Non;Non;Non;12/09/2021;24/10/2021;0;0;500,00;500,00;0,00;0,00;0,00;0;0;500,00;ZEOP
ZEOP PARR ZOT GAME - 65492;ZEOP;HF;PRODOP;Confirmée;Non;Non;Non;Non;31/01/2021;31/12/2021;0;0;37000,00;37000,00;0,00;0,00;0,00;0;0;37000,00;ZOORIT
ZEOP PARR ZOT GAME - 65505;ZEOP;DV;EXTWB;Confirmée;Non;Non;Non;Non;31/01/2021;31/12/2021;108280;0;2750,00;2750,00;0,00;0,00;25,40;52800;0;2750,00;ZEOP
ZEOP MOBILE - 69886;ZEOP MOBILE;FB;CL;Confirmée;Oui;Non;Non;Non;12/07/2021;25/07/2021;658435;0;4938,27;4000,00;19,00;0,00;6,08;658435;0;4000,00;ZEOP MOBILE
ZWAN - 72882;ZWANENBERG - FOOD GROUP BV;BC;CL;Demande;Non;Non;Non;Non;25/10/2021;07/11/2021;0;0;1450,00;700,00;52,00;0,00;0,00;0;0;700,00;SMART SHOPPER
ZWAN - 73011;ZWANENBERG - FOOD GROUP BV;BC;CL;Confirmée;Non;Non;Non;Non;28/10/2021;06/11/2021;49122;0;736,84;700,00;5,00;0,00;14,25;49122;0;700,00;SMART SHOPPER
